prompt,prefix,suffix,title
"#small plush Toy Poodle dog looking at rising-sun motif plush with kimono sash, clean bright cloth, text""良い年になりますように"" bold centered safe","small plush animal character with soft realistic fur texture, round and chubby body, short limbs, simple expressionless eyes, wearing soft fabric accessories, tied neatly or arranged naturally, soft indoor lighting, warm cozy color tone, realistic plush doll photography style with gentle depth of field

",,
"#small plush Toy Poodle dog drooping sadly with lowered head, muted pastel cloth, text""つらい…"" bold centered safe","small plush animal character with soft realistic fur texture, round and chubby body, short limbs, simple expressionless eyes, wearing soft fabric accessories, tied neatly or arranged naturally, soft indoor lighting, warm cozy color tone, realistic plush doll photography style with gentle depth of field

",,
"#small plush Toy Poodle dog offering a comforting paw, warm cozy cloth background, text""大丈夫？"" bold centered safe","small plush animal character with soft realistic fur texture, round and chubby body, short limbs, simple expressionless eyes, wearing soft fabric accessories, tied neatly or arranged naturally, soft indoor lighting, warm cozy color tone, realistic plush doll photography style with gentle depth of field

",,
"#small plush Toy Poodle dog fully tucked under a blanket with tiny kimono ribbon showing, dim calm cloth, text""ゆっくり休みます"" bold centered safe","small plush animal character with soft realistic fur texture, round and chubby body, short limbs, simple expressionless eyes, wearing soft fabric accessories, tied neatly or arranged naturally, soft indoor lighting, warm cozy color tone, realistic plush doll photography style with gentle depth of field

",,
"#small plush Toy Poodle dog holding a tiny nurse-cap plush, bright clean cloth, text""健康第一"" bold centered safe","small plush animal character with soft realistic fur texture, round and chubby body, short limbs, simple expressionless eyes, wearing soft fabric accessories, tied neatly or arranged naturally, soft indoor lighting, warm cozy color tone, realistic plush doll photography style with gentle depth of field

",,
"#small plush Toy Poodle dog sitting neatly with gentle smile, neutral warm cloth backdrop, text""大丈夫です"" bold centered safe","small plush animal character with soft realistic fur texture, round and chubby body, short limbs, simple expressionless eyes, wearing soft fabric accessories, tied neatly or arranged naturally, soft indoor lighting, warm cozy color tone, realistic plush doll photography style with gentle depth of field

",,
"#small plush Toy Poodle dog rolling on its back playfully with fluffy legs up, pastel fun cloth, text""うける"" bold centered safe","small plush animal character with soft realistic fur texture, round and chubby body, short limbs, simple expressionless eyes, wearing soft fabric accessories, tied neatly or arranged naturally, soft indoor lighting, warm cozy color tone, realistic plush doll photography style with gentle depth of field

",,
"#small plush Toy Poodle dog holding two heart plushies with curly paws, warm bright cloth, text""いつもありがとうありがとう"" bold centered safe","small plush animal character with soft realistic fur texture, round and chubby body, short limbs, simple expressionless eyes, wearing soft fabric accessories, tied neatly or arranged naturally, soft indoor lighting, warm cozy color tone, realistic plush doll photography style with gentle depth of field

",,
"#small plush Toy Poodle dog waving goodbye gently in mini kimono bow, cozy indoor cloth backdrop, text""ではまた"" bold centered safe","small plush animal character with soft realistic fur texture, round and chubby body, short limbs, simple expressionless eyes, wearing soft fabric accessories, tied neatly or arranged naturally, soft indoor lighting, warm cozy color tone, realistic plush doll photography style with gentle depth of field

",,
" smiling softly in morning light, wearing red kimono, text color white, text""おはようございます""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.8 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" warm breath in cold morning, hands together for warmth, red kimono, text color white, text""おはよう今日も寒いね""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.9 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" determined gentle smile, slight forward lean, red kimono, text color white, text""今日もがんばろう""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.10 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" soft friendly smile, natural daylight, red kimono, text color white, text""こんにちは""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.11 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" illuminated by warm lantern light, quiet evening expression, red kimono, text color white, text""こんばんは""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.12 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" gentle thumbs-up gesture, confident smile, red kimono, text color white, text""OK""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.13 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" raising hand lightly, relaxed smile, red kimono, text color white, text""はーい""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.14 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" small polite nod, composed expression, red kimono, text color white, text""了解です""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.15 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" bright pleased smile, elegant posture, red kimono, text color white, text""いいですね""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.16 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" soft heartfelt smile, hands gently placed on chest, red kimono, text color white, text""いつもありがとう""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.17 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" sitting gracefully with relaxed pose, red kimono, text color white, text""一休みしましょう""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.18 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" polite bow with warm eyes, red kimono, text color white, text""ありがとうございます""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.19 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" gentle smile with soft open-hand gesture, red kimono, text color white, text""どういたしまして""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.20 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" offering warm tea cup, healing gentle smile, red kimono, text color white, text""ゆっくりしてください""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.21 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" confident positive smile, head slightly tilted, red kimono, text color white, text""いい感じ！""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.22 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" grateful expression, light bow, red kimono, text color white, text""助かります""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.23 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" eyes closed with serene gratitude, red kimono, text color white, text""感謝""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.24 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" polite formal posture, elegant slight bow, red kimono, text color white, text""よろしくお願いします""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.25 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" tired but warm smile, hand on chest, red kimono, text color white, text""おつかれさま""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.26 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" polite yet friendly work-mode smile, red kimono, text color white, text""おつかれさまです""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.27 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" inviting soft gesture, open palms, red kimono, text color white, text""いつでも言ってください""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.28 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" joyful bright smile, sparkles in background, red kimono, text color white, text""最高""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.29 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" cute subtle smile, musical note vibe, red kimono, text color white, text""♪""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.30 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" confident gesture with soft grin, red kimono, text color white, text""GOOD""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.31 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" excited happy smile with slight jump energy, red kimono, text color white, text""わーい""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.32 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" sparkles around her, eyes full of anticipation, red kimono, text color white, text""わくわく""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.33 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" waving softly with warm expression, red kimono, text color white, text""いってらっしゃい気を付けてね""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.34 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" welcoming smile, warm soft lighting, red kimono, text color white, text""おかえりなさい""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.35 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" casual relaxed smile, slightly tousled hair, red kimono, text color white, text""ただいまー""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.36 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" winter scene, snowflakes around her, red kimono, worried eyes, text color white, text""大雪に気を付けて""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.37 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" blowing warm breath, hands near face, red kimono, text color white, text""寒いですねー""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.38 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" determined expression against cold wind, red kimono, text color white, text""寒いけどがんばろー""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.39 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" shocked cold face, snow blowing hard, red kimono, text color white, text""激寒！！""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.40 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" gentle worried expression, reaching hand forward, red kimono, text color white, text""無理しないでね""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.41 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" holding warm cup close to face, soft glow, red kimono, text color white, text""暖かくして過ごしてね""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.42 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" steaming hot pot in background, soft smile, red kimono, text color white, text""温かいものを食べよう""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.43 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" slightly worried expression, holding mask in hand, red kimono, text color white, text""インフルエンザ流行ってるので気を付けてね""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.44 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" serious but gentle eyes, hand on chest, red kimono, text color white, text""体調管理最優先で""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.45 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" Christmas lights bokeh, warm smile, red kimono, text color white, text""素敵なクリスマスを""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.46 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" joyful holiday sparkle, holding small wreath, red kimono, text color white, text""MerryChristmas""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.47 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" playful smile holding empty gift box, red kimono, text color white, text""プレゼントお待ちしてます""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.48 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" grateful warm smile holding present, red kimono, text color white, text""プレゼントありがとう""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.49 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" holiday night scene, small lanterns glowing, red kimono, text color white, text""よいクリスマスと年末年始を""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.50 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" hair tied with bandanna for cleaning, cheerful chaos, red kimono, text color white, text""なんだかバタバタ忙しいね（大掃除）""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.51 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" soft nostalgic smile, gentle bow, red kimono, text color white, text""今年もお世話になりました""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.52 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" calm composed smile, evening lights, red kimono, text color white, text""よいお年をお過ごしください。""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.53 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" big bright new year smile, red kimono, text color white, text""あけましておめでとう""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.54 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" warm joyful nod, red kimono, text color white, text""今年もよろしく""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.55 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" formal elegant posture, refined smile, red kimono, text color white, text""謹賀新年""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.56 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" gentle happy smile surrounded by soft light, red kimono, text color white, text""幸せいっぱいの1年になりますように""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.57 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" slightly dreamy eyes, hopeful expression, red kimono, text color white, text""夢が叶う1年になりますように""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.58 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" sparkling hopeful smile, red kimono, text color white, text""いいことたくさんありますように""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.59 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" laughing eyes, playful grin, red kimono, text color white, text""うける""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.60 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" hands softly together in front of mouth laughing, red kimono, text color white, text""笑う門には福来る""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.61 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" hand on chest, gentle doctor-like concern, red kimono, text color white, text""健康第一""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.62 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" sad soft eyes, hand holding sleeve, red kimono, text color white, text""つらい…""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.63 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" handing warm tea forward, caring smile, red kimono, text color white, text""一息ついてね""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.64 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" sleepy gentle expression, soft warm light, red kimono, text color white, text""おやすみなさい""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.65 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
" waving softly with calm smile, red kimono, text color white, text""ではまた""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.66 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"smiling softly, wearing soft pink morning-kimono with white floral patterns, text color white, text""おはようございます""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.67 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"smiling gently with warm breath, wearing pale blue winter kimono with light snowflake motifs, text color white, text""おはよう今日も寒いね""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.68 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"determined soft smile, wearing vivid orange kimono with woven sunrise motif, text color white, text""今日もがんばろう""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.69 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"friendly bright smile, wearing cream-beige kimono with delicate gold lining, text color white, text""こんにちは""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.70 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"evening lantern glow on face, wearing navy kimono with silver accents, text color white, text""こんばんは""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.71 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"light confident smile, wearing red-and-black modern geometric kimono, text color white, text""OK""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.72 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"raising hand casually, wearing pastel lavender kimono, text color white, text""はーい""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.73 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"small polite nod, wearing sage green kimono with subtle leaf pattern, text color white, text""了解です""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.74 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"bright pleased smile, wearing rose-red kimono with soft floral print, text color white, text""いいですね""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.75 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"warm expression, wearing ivory kimono with gold obi, text color white, text""いつもありがとう""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.76 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"relaxed sitting pose, wearing charcoal gray kimono with minimal pattern, text color white, text""一休みしましょう""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.77 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"polite bow, wearing deep crimson kimono with elegant chrysanthemum motif, text color white, text""ありがとうございます""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.78 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"gentle smile, wearing mint kimono with pearl-white accents, text color white, text""どういたしまして""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.79 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"offering warm tea, wearing beige winter kimono with fur collar, text color white, text""ゆっくりしてください""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.80 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"confident positive smile, wearing bright vermilion kimono, text color white, text""いい感じ！""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.81 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"grateful smile, wearing white kimono with gold speckles, text color white, text""助かります""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.82 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"eyes closed softly, wearing pale sakura-pink kimono, text color white, text""感謝""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.83 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"polite refined posture, wearing navy-and-gold traditional kimono, text color white, text""よろしくお願いします""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.84 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"gentle tired smile, wearing maroon kimono with soft patterns, text color white, text""おつかれさま""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.85 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"work-mode expression, wearing sand beige kimono, text color white, text""おつかれさまです""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.86 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"inviting gesture, wearing pastel sky-blue kimono, text color white, text""いつでも言ってください""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.87 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"joyful bright smile, wearing white kimono with festive gold accents, text color white, text""最高""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.88 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"cute soft expression, wearing blush pink kimono, text color white, text""♪""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.89 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"gentle thumbs-up, wearing black-and-gold kimono, text color white, text""GOOD""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.90 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"excited smile, wearing cherry-red kimono with playful design, text color white, text""わーい""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.91 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"sparkling eyes, wearing emerald green kimono, text color white, text""わくわく""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.92 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"waving softly, wearing warm brown winter kimono, text color white, text""いってらっしゃい気を付けてね""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.93 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
